CSF,WhiteMatter,GlobalSignal,stdDVARS,non-stdDVARS,vx-wisestdDVARS,FramewiseDisplacement,tCompCor00,tCompCor01,tCompCor02,tCompCor03,tCompCor04,tCompCor05,aCompCor00,aCompCor01,aCompCor02,aCompCor03,aCompCor04,aCompCor05,Cosine00,Cosine01,Cosine02,Cosine03,Cosine04,Cosine05,Cosine06,Cosine07,Cosine08,X,Y,Z,RotX,RotY,RotZ,AROMAAggrComp01,AROMAAggrComp02,AROMAAggrComp04,AROMAAggrComp06,AROMAAggrComp07,AROMAAggrComp08,AROMAAggrComp09,AROMAAggrComp12,AROMAAggrComp13,AROMAAggrComp14,AROMAAggrComp16,AROMAAggrComp17,AROMAAggrComp18,AROMAAggrComp19,AROMAAggrComp23,AROMAAggrComp24,AROMAAggrComp26,AROMAAggrComp29,AROMAAggrComp31,AROMAAggrComp32,AROMAAggrComp34,AROMAAggrComp37,AROMAAggrComp38,AROMAAggrComp39,AROMAAggrComp40,AROMAAggrComp41,AROMAAggrComp43,AROMAAggrComp44,AROMAAggrComp46,AROMAAggrComp47,AROMAAggrComp49,AROMAAggrComp51,AROMAAggrComp54,AROMAAggrComp57,AROMAAggrComp58,AROMAAggrComp60,AROMAAggrComp61,AROMAAggrComp62,AROMAAggrComp63,AROMAAggrComp64,AROMAAggrComp66,AROMAAggrComp67,AROMAAggrComp68,AROMAAggrComp69,AROMAAggrComp70,AROMAAggrComp71,AROMAAggrComp72,AROMAAggrComp73,AROMAAggrComp74
4957.693775152688,5082.842977063963,5039.11437632588,1.10460246,17.81833267,1.00773311,0.0749659,-0.0092701525,0.0192140608,-0.0196071587,-0.0664239346,-0.0386159112,-0.06949785280000001,0.015502548,0.0190842395,0.0480851548,-0.049004921900000005,-0.0688416854,0.0725886783,0.06849721660000001,0.0456524677,0.0130467133,-0.0223485734,-0.0529654866,-0.0722577896,-0.0761005736,-0.0636722086,-0.0376300172,-0.0571288,-0.049817,0.059846800000000006,-0.00104835,0.00125769,-0.000195209,-1.277899803,-0.7010996071,-0.6584221649,0.8279241036,2.0017672380000002,0.621245956,-1.209577953,1.08169924,-1.6614915419999998,-1.732347387,0.8443698662000001,0.2043593444,-0.31882487719999997,-0.6312158938,-1.214656826,0.268039136,1.536743556,0.7849988081999999,-0.1476378067,0.09332424754,0.9038052264,0.01776447994,0.1918714177,-0.43211956890000003,-0.8213713979999999,-0.7748346058,-0.9123583398999999,-0.07508874101,0.6551918139,-0.7277084747,-0.5615845126,-0.5931009895,-0.46795805960000003,0.010320865229999998,1.516426677,0.4570730325,0.1090972841,-0.9536084959000001,0.01855868428,-0.2815226863,0.06369949992,2.137614157,1.360398393,-0.5647035161,0.8865272635,-0.054371002620000004,-1.105547071,1.4690592969999998,0.5369519143
4966.638118511827,5076.978781068531,5039.139650003659,1.39539015,22.50902557,1.30319262,0.22199124,-0.0004559957,-0.0183320949,0.08501563949999999,0.018446697,0.0480577417,0.0135238858,0.0013696107,0.0407338809,-0.0766376748,0.0308807861,0.0687131083,0.0025527973,0.06817548650000001,0.0445058254,0.0109469334,-0.025044376,-0.0554708047,-0.07357157519999999,-0.0753246816,-0.060340582300000015,-0.031948756200000004,-0.0473535,0.00247364,0.18224500000000002,-0.00135161,0.000810408,-0.000195209,-1.138423376,0.05919328947000001,0.6930223204000001,0.8290836125,1.033243331,-0.032928654489999994,-1.332338853,1.320897664,-0.21998837899999998,1.598008775,0.6755117903,-0.9431913072,-0.1616631106,1.032384299,2.585316465,-0.040071625560000004,1.744605749,1.04041862,-0.07086190517,1.835514523,-1.004362647,-1.299228115,-0.8360018235,-0.7235127292,0.4400785108,0.1218030622,1.11769063,-1.3548104380000001,-2.155347684,1.3013679470000001,-1.089542085,0.269193411,-0.2437531379,-1.896547664,1.483973212,-0.3134787293,0.3577255726,1.590398644,-1.711845175,-0.2710946288,-0.1381503783,-0.5452161447999999,-0.014510806169999998,-0.24831756219999998,-2.357573436,0.3616371276,-0.2373479389,0.01739490481,0.5523773357
4871.477277171666,5025.863589040861,5012.381460544847,2.35628271,38.00917435,2.24873662,0.6586202600000001,-0.2752694048,-0.1611746067,0.0440784816,-0.0384641344,0.067369554,0.1205917605,-0.2809053308,0.0225955176,-0.1568935309,0.2928251738,0.2623967491,0.0945159891,0.0678479358,0.043343984400000014,0.0088387425,-0.027705971,-0.0578577453,-0.0746592907,-0.07423378,-0.0566793966,-0.0260466792,-0.058140199999999996,0.0468079,0.703655,-0.000393075,0.000570687,0.00024832099999999997,0.6714956191,1.089768795,3.7264439560000002,0.7319069731,0.1240839672,-2.273510601,-2.0965290690000002,-1.31538526,4.480511883999999,5.8203446439999995,-1.74680846,0.42694789689999996,-2.364873138,2.52214815,3.8594121410000004,-1.326116061,1.39308839,1.730002801,-1.15521667,1.025355628,-1.746038829,-1.157973113,1.828786715,3.9771500769999997,0.8111941642,-1.266098206,-2.365926796,-2.4174780719999998,-1.058158703,-1.654001219,0.6124337778,0.2227596862,-0.6154813828,-4.991588199,0.7429860695,-3.443498263,-1.064556379,-0.5309496539,0.4113794606,2.919091517,-2.477595839,-0.015142065319999998,-2.205766714,1.3809807530000002,-1.810524744,-0.07170358521,-0.04938016334,-1.223839989,-3.2372143510000004
4863.30223907828,5044.901649410777,5011.584342087429,2.35954237,38.06175613,2.22162151,0.6606527100000001,-0.0938236855,-0.0656565296,-0.016410505500000002,0.0658547641,-0.1045782857,0.035775939300000004,-0.16854479809999998,-0.0154425755,-0.033709607,0.1421081493,-0.021684168,0.0335638127,0.0675145925,0.0421673415,0.006723760400000001,-0.030329723,-0.0601212146,-0.0755175936,-0.0728324308,-0.052708647699999986,-0.0199645788,-0.0267786,-0.00210486,0.219667,0.0007500810000000001,0.00107514,0.000528519,0.1380458164,1.7234930069999999,1.4606081030000002,0.6276015087,0.6350163921,0.8208934827,-3.616330032,1.9765886380000002,-0.018889116719999998,1.931072151,-0.6629851328999999,1.175459786,0.5573884889,-2.2139572690000002,1.2909950079999999,1.418710755,-0.7925334601999999,0.24708428579999997,-0.30363293539999997,-2.51411928,-0.46999692159999995,-1.868785603,-2.651403863,1.575252244,-1.18123369,-3.5197820660000003,-0.31425751329999996,0.1786992536,2.098815705,-1.925642372,0.04254188063,-1.753673854,-0.2019218875,-1.534736818,-0.5760760981,-3.506588916,-0.7193218734000001,-1.10727301,0.02723999202,-3.270445365,0.7961716928,-1.70297697,0.8322088129999999,-0.9886642729,-1.499927271,-1.081176031,-3.084907525,2.242297024,-5.1866077839999996
4908.000654712763,5081.5643471225485,5029.466313693296,1.56492615,25.24380875,1.47036576,0.21278549,0.0095710585,-0.0126537061,-0.07041750769999999,0.1127028786,-0.037659775,0.0433734108,0.017284540600000002,-0.0394995484,0.0721220143,-0.0010614754,0.0211039429,-0.1239222748,0.067175485,0.0409762984,0.0046036121,-0.0329120483,-0.0622563821,-0.0761438467,-0.0711264947,-0.0484500225,-0.0137444918,-0.034388999999999996,0.00447408,0.036005699999999995,0.000938657,0.00118526,0.00052852,-0.9832894237,1.592695694,-0.026670000130000003,-0.2732605391,0.6425873569,1.097831854,-2.053572963,0.8386916759,-1.080380267,0.4895828569,0.13266221849999998,0.1433166246,0.509774485,-0.9690531711,2.073140895,-0.17350051789999998,1.68856431,-0.7894848104000001,1.6554021030000001,-0.6869230934999999,-2.045585676,0.2593959861,-2.5937229630000003,-1.105991999,-0.351198776,-1.130224637,-2.24389057,0.1430155168,0.309472934,-0.13803778619999998,-0.9688778753,0.3189399436,0.4820960406,-1.572699615,0.2399458489,-0.9464381379000001,-1.287416214,-0.5784925739,-0.4947062565,-1.0111778340000002,-1.488119701,-1.700768552,0.062387538150000005,-2.527027994,0.07909636561000001,0.023728986299999998,0.9748097698999999,0.7774685606,-2.555973362
4914.645522065328,5077.535696681627,5015.98777730665,1.39432538,22.4918499,1.18352747,0.18296573,-0.0349872869,0.0016876119,0.012774723899999998,0.0340104211,0.0306099873,-0.0665767698,-0.0044054096,-0.0073769611,0.006804896800000001,0.0241497516,0.08955408470000001,-0.0683983654,0.0668306423,0.039771262,0.0024799266,-0.0354494196,-0.0642586914,-0.07653612559999999,-0.0691231057,-0.04392678,-0.0074294088,-0.0669935,0.002822,0.14391600000000002,0.00047877900000000003,0.00140248,0.000389641,-1.071821597,1.41982826,-0.2593549496,-0.44385368399999997,0.8580364564,-0.4095048489,-1.4817146030000001,-0.6444720192,-0.8406079384,0.4786041968,-0.3899289708,-1.550400316,-1.167933332,0.4124156179,0.7119574436,0.8189929845999999,-0.723792598,-1.571300689,1.43448574,0.1427576764,-0.3823571759,2.234635828,-0.5742726529,-1.425658945,-2.287687336,0.07319055465,-0.1518659451,-0.1258038751,-0.22609458780000002,-1.111607428,-0.21250647809999998,-0.07955448604,0.7001741167000001,-1.4862949019999998,1.2748624720000001,0.2465131862,-0.6973576848,1.769979839,0.3806291332,-0.3297021962,0.0007265461768,0.3811532822,-0.510221875,1.339797115,2.126435257,1.711366615,1.316289005,-0.004676627076000001,-3.309287762
4940.101215002263,5069.018835910198,5018.29378023789,1.31208336,21.165205,1.04317689,0.07536524999999998,-0.029845604700000007,0.13499636980000002,0.0302909716,-0.0275670197,0.0358166367,0.0069432333,-0.016448228500000002,-0.0130802183,-0.0058994819,0.014575106599999997,-0.1040553966,-0.0746605006,0.0664800938,0.0385526438,0.0003543357,-0.0379383713,-0.0661238695,-0.0766932248,-0.0668306423,-0.0391636247,-0.001062977,-0.062054899999999996,-0.0170916,0.11171199999999999,0.000506381,0.00160218,0.00052852,-1.489952938,-0.5244718535,-0.26038927510000004,0.043719389500000004,-0.6541981994,0.11748854289999999,-1.276498838,0.37559173170000004,-1.375451896,-0.10683114949999999,0.46045244399999996,0.1248057277,-0.43655523820000003,-0.412811773,1.028353945,-1.1665161590000002,0.9289159638,-0.8467976751999999,-0.4885156611,0.6431404936999999,1.3454365609999999,-0.5093250622,-1.852590449,-1.8262499019999998,-1.01831373,-0.5524857693999999,-0.5239479927,-0.7434627653,1.043521498,1.4967656480000002,1.096117349,-0.3377470588,-1.242419483,0.8293163,0.1098810725,0.5763473612,-1.963460805,0.651387058,0.3124025468,0.9864346737999999,0.43177005119999995,-0.3964696854,-0.8033438584999999,-1.024903952,0.1635863638,0.2730490384,-0.3278357367,-1.543735087,-0.1964905214
4934.506000744209,5075.2869466822385,5030.393430039564,1.10840344,17.8796463,0.95499843,0.082796012,-0.0596943575,0.0236353892,-0.0308279172,-0.058781639800000014,-0.0044665773,-0.0637275529,-0.0076364925,0.0029981186,-0.0035878152000000008,-0.0271486689,-0.0593300095,-0.0237077394,0.0661238695,0.0373208598,-0.0017715274,-0.0403755038,-0.0678479358,-0.0766146618,-0.0642586914,-0.0341865713,0.0053108017,-0.0758661,-0.0151445,0.141646,3.52976e-06,0.00160218,0.000289297,-0.9757368651,-0.8093973218000001,0.06131380956,0.09514412617999998,0.4815222282,0.40910891759999995,-0.6792084327,-0.1243964407,-0.6988876824,0.06624717112,0.07945621962,-0.7181513011,-0.6545052385,0.5255874072,1.012316823,-0.04095549729,-0.6860935404,0.3167092502,-0.852515751,0.9768108467000001,0.1076004825,-0.8028339556999999,-0.38576461799999995,-1.17544807,-0.2207506407,0.025067676,-0.8445373579000001,-0.7697884212,1.806992835,-0.8076189894,1.214452267,-0.1550311259,0.0036527389539999996,0.09186297756,1.8903487719999998,0.08718135326,-0.6599405485000001,-0.43984598329999997,-0.3023870908,-0.9397569354,0.41535091329999996,1.5132107080000001,0.4075512271,-1.352580879,1.905630909,0.7162989593000001,-0.6558148499,-0.5178613514,6.111387278999999e-05
4966.937731080139,5077.122770926792,5040.649418031201,1.14256787,18.4307518,0.94414318,0.07519531199999997,0.0177983028,0.0533194651,0.0279839387,0.0437061795,0.006210313100000001,0.072968613,0.010668798,-0.0430904657,0.0261343506,-0.0505199659,-0.06868855780000001,-0.0071476487,0.0657619997,0.0360763309,-0.0038960294,-0.042757488200000006,-0.0694272113,-0.07630067780000001,-0.0614180092,-0.0290228027,0.0116478745,-0.07587109999999997,-0.0153606,0.10017999999999999,0.000671313,0.00160218,0.00029167799999999997,-1.053428512,-0.1349525802,-0.025652040240000003,0.2533493021,0.05040021466,1.312779533,-1.251763958,0.8640744356000001,-0.9877559596,-0.15831883289999998,0.465208159,1.09019051,0.09554868529999999,-0.9291262554999999,1.4789531969999998,-1.028023269,0.9281356629,0.03357318634,-0.2580906193,0.06802377902000001,0.220731192,-0.4601139272,-0.613876834,-1.080498082,-0.04015550367,-1.774946205,-1.27047001,-0.40537343,2.047421117,2.241341625,0.7995128979,1.191872234,-0.420159884,0.07546960833,0.9846209934000001,0.29226547469999997,-0.8099161173,1.38699994,-1.72440842,-0.8673750379999999,-1.395549833,0.2887580268,1.7609774519999999,-0.41059643030000004,-0.7162498604,-0.18783692489999998,-0.2160886557,-0.05545681017000001,0.6650602407
4947.6540937452755,5091.638156296911,5037.417549011014,1.18622041,19.13491058,0.93759316,0.055555420000000015,-0.0380105818,-0.0248270028,-0.0827154267,-0.0370793261,0.0725240397,-0.0777363188,0.0638100586,0.0081546652,0.0561854782,-0.0055594067,0.0250378432,-0.08392258820000001,0.0653945154,0.0348194819,-0.006017537900000001,-0.0450810709,-0.0708583255,-0.0757522377,-0.0583204753,-0.0237005216,0.0179044421,-0.07949389999999999,0.00280022,0.0919729,0.000529706,0.00179588,0.000115691,-0.9956599556999999,0.4828183274,-0.5263266703,-0.2164687699,0.5821434811999999,1.234604601,-1.262256091,0.07086639925,-0.5495580217,-0.04090453273,0.1784626841,0.1503722288,0.7153139433,0.6060043517,1.531177971,-0.6986466539,-0.04637425972,-0.3681029368,1.725264846,0.7438262259999999,-2.053314793,0.2510272032,-0.20078940010000002,-0.8894627548,-0.6420048118,-0.4031296453,-1.113937746,-0.02404395364,0.6658822417,-1.324794848,0.3969574083,-1.829520513,1.080856822,-1.687255287,1.2828660809999999,-0.46303145310000005,-1.032826478,1.691474999,0.4337358774,-0.4350861086,0.43936868450000005,-0.2209087756,1.25689264,0.04862422624,2.1829079940000002,0.9682688111,0.005169397605999999,-0.5954507181,0.12647020609999998
4975.34156088981,5072.69708006378,5036.023656450521,1.17275381,18.91768074,0.93271577,0.05497482,0.0329061879,0.0658973394,0.0355552956,-0.007729493,-0.0692697625,-0.0070167773,0.0163909438,-0.0469296954,0.0056583374,-0.0170672166,-0.035265692,-0.1181214207,0.065021448,0.033550742,-0.0081344229,-0.0473430784,-0.0721382246,-0.0749710267,-0.0549790437,-0.0182487964,0.0240372619,-0.07791410000000001,-0.010175300000000002,0.0668586,0.00064211,0.00160218,0.000115691,-1.302609195,0.2414812093,-0.5169225104,0.2116759514,0.03962982082,1.209592743,-1.048816072,0.6231158957999999,-0.7695993151999999,-0.2688351886,0.028167806650000002,0.8890929806,1.081286562,-0.30315372690000003,1.936470853,-0.7767303476,0.4161866704,-0.48559953310000004,0.6453186567,0.8215099367,1.4627096469999998,0.3223592191,-0.8245947684999999,-1.135314264,-0.1974110948,-1.7218527080000001,0.03142721978,-0.9115574531999999,0.8061366854,0.7608911089,0.5032904536,-0.1467589456,-0.8976773194,-0.20282845,0.45892787170000005,1.50591489,-1.5919496290000001,-1.646287882,0.8874120478,0.2120076532,0.2754687331,0.9540033387000001,0.5568077348,-0.636434746,-1.07649024,-0.4048543266,-0.001184023652,-1.12444457,0.8022884764
4965.9044071458065,5080.505789422587,5044.6603042079305,1.10906088,17.89025116,0.93829137,0.01253945,0.0083711358,-0.0184276269,-0.1101511699,0.0002893432,0.0247290726,-0.0239815367,0.026956687200000003,-0.0480791154,0.024439733,-0.0168669691,-0.0138039052,-0.0445446184,0.0646428292,0.0322705446,-0.0102450578,-0.0495404209,-0.073264177,-0.0739594454,-0.0514076885,-0.0126974027,0.0300039466,-0.0785934,-0.011414200000000001,0.0631403,0.000518429,0.00160218,0.000130069,-1.004652348,0.18832056789999999,-0.501816109,-0.04456596097,0.564074736,1.685662793,-0.535229374,0.9827520498000001,-0.1442217831,0.19385157460000002,0.21018425510000002,0.5027490118,0.89886348,-0.8555579695000001,1.382128195,-1.737265426,-0.05810473762999999,0.4125608256,0.1986719912,0.6601751854,-1.8895597030000002,-0.32609469690000004,0.46627564909999997,-0.7423227208,0.2805653372,-0.5916980658,-1.6575642869999998,-0.1499436382,0.48020157539999997,-0.36094402329999997,0.8645968856,-0.5195756836,-0.2466871901,-0.8733699637000001,1.4200976669999998,-0.1486620898,-0.3646588122,-0.3113327291,1.00338491,-1.673894113,1.692747935,-0.09931311712000002,0.46693576600000003,-0.9397496087,1.4032856280000001,0.10820405150000001,-1.25987967,-0.4355981854,0.5952002035
4982.160728266812,5076.66897063155,5049.3099073009635,1.16264522,18.7546196,0.92827934,0.04670705499999999,0.0654032844,0.0487085218,0.0636521764,0.0018689302,-0.0875739415,-0.0480730446,0.017530852,-0.0454150465,-0.010618935,-0.0262808982,-0.0682261222,-0.0563019045,0.0642586914,0.0309793269,-0.012347821,-0.0516700972,-0.07423378,-0.0727206021,-0.047621345,-0.0070766601,0.0357632569,-0.0758673,0.00275252,0.0538405,0.000167616,0.00160218,7.05933e-05,-1.133075353,0.7340109537999999,-0.3247057755,0.4315596159,0.8293646581999999,1.6794851780000002,-0.9854233675,1.341163093,-0.6599817884,-0.3792279151,0.337489408,0.9273444345999999,1.486780033,-0.4712433574,1.6635316169999999,0.5721140041,1.098696988,0.162797139,-0.7907866707,0.5085571497,1.367378142,1.154601391,-0.7370683625,-0.9433652209000001,0.2267693514,-1.9130759259999999,0.5491703733,-0.6065532351,1.464742756,0.8521366295,0.3473536141,-0.07228722783,0.5986735188000001,-0.7125111945,0.8259644071,1.322607047,-1.077663786,-1.009127781,0.8515778492,-0.4759000804,-0.03786058346000001,1.3755155159999999,-0.6323073432999999,1.3473547559999999,-1.17283527,-0.2099863875,0.8633817116,-0.7685780561,0.36175986579999997
4958.997355861749,5081.054715920973,5042.788813344268,1.13188958,18.25850105,0.90900403,0.0309805152,0.0112152671,0.0553528609,-0.067169747,0.016048434,0.0703239845,0.0690340426,0.0265498148,-0.0616891447,0.0270650447,-0.0001633386,-0.0598117677,-0.0758551303,0.0638690675,0.029677529700000007,-0.0144410968,-0.0537291983,-0.0750449643,-0.0712583034,-0.0436358479,-0.0014172673000000002,0.041275387,-0.0758722,-6.921020000000001e-05,0.0538461,0.000690027,0.00160218,0.00011114799999999999,-1.038006246,0.8216518020999999,-0.5989122457,-0.11785109769999999,0.6869741576999999,1.706255286,-1.087049278,1.145200574,-0.24973534309999998,0.12207292970000001,0.4477612835,0.7152333276,1.381022956,-0.0119448873,1.497141012,-2.34647807,0.3493019215,-0.3376266392,-0.5134445012,0.6460270565,-1.6427646980000001,-1.099305845,-0.22570709260000002,-0.6166895047,0.5776850991,-1.315974395,-1.979798792,0.1483361413,0.2647039936,1.664808153,0.039751266980000005,-0.3185019374,-0.2516266046,-1.055533937,1.160420537,-1.3962811469999998,-0.6815846851,-0.7091660481000001,0.7260925579999999,-1.155037041,-0.8099561005,-0.2145657815,-0.08049848022999999,0.1269231153,0.7168676002,-0.653397009,-0.7143567276999999,-0.1542087884,-0.1757663883
4965.6125004733085,5078.90908123944,5044.161286946505,1.16958141,18.86650658,0.90602726,0.0552244902,0.0251799314,0.0415131003,0.0031387964000000003,-0.0293924363,-0.0391228654,-0.08080159049999999,0.0259752236,-0.0250297077,0.0328857906,-0.0360953572,-0.0730893931,-0.06562772530000001,0.0634739906,0.0283655977,-0.0165232768,-0.0557149118,-0.075695999,-0.0695770428,-0.0394678646,0.0042498661,0.0465022395,-0.0823252,0.00277038,0.0817702,0.00032987099999999997,0.00160218,0.00011114799999999999,-1.03098899,0.6166719182,-0.4627048586,0.3009427749,1.152587681,1.047572375,-0.950899752,1.075208546,-0.5267432989,-0.5207237692,0.2008685298,0.7753341981999999,1.165641923,0.3005193649,1.7224163559999999,1.433877879,0.6724692771999999,0.19579967010000002,-0.24037203769999999,0.5213597829,0.934387332,0.7625385840000001,-1.01883265,-0.8322920962,0.4093688987,-1.338341674,-0.6698201122,-0.4444229366,0.3226424613,-0.2820051741,0.3261356921,-0.23504339300000002,0.2538334209,-0.6526664809,1.106115797,0.5646056753,-0.6790303006,0.7709801215000001,0.5048973016,-0.5800183371000001,-0.0894947624,1.742010918,0.7606650609000001,-0.47568841549999996,-0.07610434379,0.1203365129,1.353287289,-0.2791512526,1.242821926
4971.942159992213,5082.050475463399,5044.0890318896445,1.0649513,17.17872047,0.88979971,0.07121260000000001,0.046214848200000005,0.0522513371,-0.013296595800000002,-0.0064094974,0.09003971849999999,0.0321640812,0.0483708801,-0.0541098811,0.007381144799999999,0.011522903700000002,-0.0609074689,-0.06286237830000001,0.0630734946,0.0270439789,-0.0185927612,-0.0576245254,-0.0761854945,-0.0676819865,-0.0351348257,0.0098937883,0.0514076885,-0.07906639999999998,-0.00647497,0.052968600000000005,0.000719298,0.00181089,0.00011114799999999999,-0.7729038525,0.1348556249,-0.5074091325,-0.24126314,0.5165373699,1.4433302119999998,-0.8047160834,1.3486522619999999,-0.7098815895,-0.2599916382,0.6775625826999999,1.090536308,0.7846756936,-0.1558734126,1.624252297,-1.989380617,0.9835543077,-0.01535153064,0.2221952044,0.5839476486,-1.018356432,-0.9746084472,-0.738404935,-0.8499797781999999,0.7054279589,-2.1311439080000003,-0.9226850623,0.1206551126,0.3190578202,1.212230044,0.2930415195,-0.026893986569999997,-0.676669678,0.007663142214,1.6467415769999998,-0.1983808518,-0.5836327399,0.2381717459,-1.922376928,-0.5903111596,-0.04515688197,0.3458650215,1.4349253240000002,-0.3657547903,-0.4009842563,-1.219967484,-1.004997015,0.08413091136,-0.4474021915
4969.083089170357,5085.239432788922,5052.285554414919,1.01620591,16.39240837,0.89807445,0.06656422000000001,0.032706509700000004,0.015056903,-0.027563098,-0.0621307582,-0.0230477988,-0.048489083899999987,0.0456245083,-0.0227564454,0.045124681900000005,-0.0382394702,-0.0246763243,-0.103397596,0.0626676135,0.0257131246,-0.02064796,-0.0594554309,-0.0765124064,-0.0655789574,-0.0306548521,0.015483674,0.0559578297,-0.0843296,0.00275555,0.06701950000000001,0.000167616,0.00160218,0.00011114799999999999,-0.7935656256,0.6531929097,-0.3437266579,0.375534331,1.4140959219999998,1.374308922,-0.8990651649,1.062029147,-0.5476442718,-0.21133044199999998,0.3053756163,0.5203875296,1.3954106569999998,0.5858267623,1.983937566,0.7822040525,0.8363008127,-0.3292558923,-0.03690136453,0.9247612807,0.2054739457,0.0381676001,-0.7972989248000001,-0.44204597590000005,0.4950560967,-1.3379148840000001,-1.0512799640000001,0.2966204131,0.3387637289,-0.6865131219,-0.1589594878,-1.3697773359999998,-0.1183372513,-0.9668639984999999,1.21767896,0.3607782939,-0.5565397754,0.6384070789,0.6616118647,0.0403762238,-0.2699182215,1.209978714,1.2038916020000001,0.2452397379,0.6278741393,-0.8310642644,0.9226381991,0.5234052813000001,0.3457535947
4987.215245501692,5086.328181910783,5049.729540440003,1.00912249,16.27814674,0.91804898,0.08761827500000001,0.0529142754,0.0293383155,-0.0409749037,0.0455347014,0.0272147902,0.0633582081,0.0516996355,-0.0714091697,0.0209821432,-0.0171337483,0.0003538285,-0.082560866,0.0622563821,0.0243734893,-0.022687294,-0.0612051274,-0.07667603690000001,-0.0632744179,-0.0260466792,0.0209889932,0.0601212146,-0.08096649999999997,0.00278074,0.0345399,0.000949269,0.00178473,4.03433e-05,-0.8974744075,0.7183276073,-0.7095166359,-0.4255777748,0.5492466046,1.218606212,-0.5662878879,0.8153129813,0.1649668868,0.1619725541,0.2510066903,1.229439507,1.512169316,-1.082091442,1.17250773,-1.136183408,0.5685632421,-0.3302308982,0.6874439252,0.34208557770000003,-1.044857253,-0.6460118544,-0.2256056891,-0.6763019084999999,-0.059003003229999997,-1.908856594,-0.9211853887,0.09858816309,-0.07964890367,1.299256658,-0.05721703802999999,1.271325869,-0.2963474695,0.004243894371,1.161588041,0.07942329433999999,-1.101469756,0.2500763768,-0.38366880649999996,-0.7895038014,-0.6292479083,0.8912244268999999,1.354244781,-0.5317242548,-0.01734274529,-1.823948778,-1.193321696,0.7627931629000001,-0.26288194730000003
4973.056212358912,5083.6201507118685,5048.725277729876,1.09163129,17.60909462,0.95055962,0.0732802366,0.0393735223,0.0309691078,-0.0543260051,-0.0654847949,0.0193981685,-0.02834312,0.0486063654,-0.0671676033,0.066128683,-0.0272841636,-0.040498146,-0.1290011285,0.0618398355,0.0230255304,-0.0247091963,-0.062871225,-0.07667603690000001,-0.0607754492,-0.0213295784,0.0263796779,0.0638690675,-0.08592479999999998,9.20384e-05,0.052968499999999995,0.000258531,0.00160218,0.00011114799999999999,-0.7843525762000001,1.112789891,-0.6870118547,0.23218753949999998,1.3798543680000002,1.0269157009999998,-1.109234641,0.5785948772999999,-0.9290520678,-0.7823842165,-0.158861114,1.06205508,1.717866214,-0.2790929156,1.282080365,0.2063785982,1.830493624,0.1407850488,0.16214131199999998,0.9810780265000001,0.09378215518,0.486256646,-1.331706895,-0.8572291740000001,0.2976619134,-1.5017497469999999,-1.755883383,0.45824354100000003,0.2514340308,0.472330255,0.6238004457999999,-0.8129414705,0.9987322062999999,-0.868855484,1.3150560820000001,0.2701563313,-0.7560673365,0.9400110961,0.07916793888,-0.5506093103,0.7759074646999999,1.226027739,0.5576178458,-0.2682643661,1.231169854,0.5616852392,0.5276687568,0.5773516701,1.134898845
4960.688433046183,5067.064475498452,5034.966825183532,1.39650679,22.52703857,1.22108042,0.15013333839999998,0.0700031262,0.06945933139999999,-0.056171003,0.1338553123,0.0086770307,-0.0417350669,0.0014080544,-0.1305586372,-0.0812634497,0.0943575405,-0.042465141500000005,-0.0454729354,0.0614180092,0.0216697083,-0.0267121135,-0.0644514482,-0.0765124064,-0.0580897302,-0.0165232768,0.0316262858,0.067175485,-0.0758722,-0.0230829,-0.0572922,0.000391433,0.00160218,0.00011114799999999999,-1.399199024,0.6781834686,-0.8690031287000001,-0.8098176326000001,0.5024394213000001,0.8192277890999999,-0.5270913539000001,4.705620675,-0.489196468,0.06377206313999999,0.22306523,1.102044739,0.8953496787,-0.9742566601,1.34904719,-0.8988381070999999,-0.3939894472,1.123220232,0.1523929003,-0.7151912159,-0.2373376792,-0.3015028091,0.3689296794,-0.7276592218000001,0.3316103004,-1.523858533,-0.05343498277,-0.2622734807,-0.1429324244,-0.7772129508,-0.9572253437,1.3376544890000002,-0.4141551499,-0.1608115465,0.2020227859,-0.792768258,0.07463209406,1.205525198,-2.064446898,-2.38727926,-0.2806253393,0.2107218848,-0.44532639840000005,-1.022647895,-1.173147229,-2.568863368,-0.2593544902,-0.3223360616,0.36051760229999996
